,SEXO,EDAD,CH07,CH15,NIVEL_ED,ESTADO,AM01,V1,V2,V3,IX_TOT,ESTRATO_HOGAR,IPCF
3268,2,78,4,1,2,3,1,1,1,2,2,3,2280.0
3269,2,81,4,1,3,3,1,1,1,2,6,3,1613.3333740234375
3270,1,62,2,2,2,1,2,1,2,2,6,3,1050.0
3271,2,61,3,1,2,3,2,1,1,2,2,3,1215.0
3272,2,62,4,1,3,3,1,2,1,2,2,3,1750.0
3273,2,73,2,2,4,3,1,1,1,2,3,3,3666.666748046875
3274,1,76,2,2,4,3,1,1,1,2,3,3,3666.666748046875
3275,1,60,1,1,2,1,1,1,2,2,4,3,470.0
3276,1,81,4,4,1,3,1,1,1,2,5,3,1500.0
3277,2,69,3,1,2,1,1,1,1,2,5,3,1500.0
3278,1,62,2,1,7,3,1,1,1,2,4,3,625.0
3279,2,75,2,1,2,3,1,2,1,2,3,3,1200.0
3280,2,67,1,3,2,3,2,1,1,2,2,3,1550.0
3281,1,81,2,2,1,3,1,2,1,2,3,3,1200.0
3282,2,69,4,1,1,3,2,2,1,2,1,1,1800.0
3283,2,61,2,1,4,3,1,2,1,2,2,2,2100.0
3284,1,65,2,2,2,1,2,1,1,2,8,3,717.5
3285,2,66,2,1,2,3,1,2,1,2,2,2,1600.0
3286,1,61,2,1,4,3,2,2,1,2,2,2,2100.0
3287,2,63,1,1,2,1,1,1,1,2,6,3,723.3333129882812
3288,1,70,2,1,6,3,1,1,1,2,3,3,3650.0
3289,2,74,2,2,3,1,2,1,1,2,2,2,4500.0
3290,2,60,5,3,4,3,2,1,1,2,2,3,4500.0
3291,2,64,4,5,1,3,2,1,2,2,2,3,1750.0
3292,2,67,4,1,6,3,1,2,1,2,2,3,1247.5
3293,2,60,4,2,2,3,1,1,1,2,5,3,1010.0
3294,2,73,2,2,2,3,2,2,1,2,2,2,3450.0
3295,2,63,4,3,2,3,1,2,1,2,1,1,1900.0
3296,1,73,2,2,1,3,2,2,1,2,2,2,3450.0
3297,1,70,4,1,1,3,2,1,1,2,2,3,1600.0
3298,2,84,4,2,2,3,1,1,1,2,3,3,2700.0
3299,2,84,4,2,2,3,1,2,1,2,1,1,4900.0
3300,2,76,4,1,2,3,1,2,1,2,1,1,3300.0
3301,2,89,5,2,7,3,2,1,1,2,4,3,800.0
3302,1,66,1,1,7,3,1,2,1,2,2,2,2400.0
3303,2,69,2,2,1,3,2,1,1,2,6,3,1145.0
3304,1,75,2,2,2,3,1,1,1,2,6,3,1145.0
3305,2,75,1,1,2,3,1,2,1,2,2,2,2400.0
3306,1,76,2,1,2,3,1,2,1,2,2,2,5700.0
3307,1,78,4,1,4,3,2,2,1,2,1,1,3300.0
3308,2,65,2,1,2,3,1,2,1,2,2,2,5700.0
3309,1,63,1,2,1,1,2,1,2,2,2,3,3000.0
3310,2,62,3,2,2,3,1,1,1,2,2,3,1350.0
3311,2,72,4,1,1,3,2,2,1,2,2,3,1272.5
3312,1,65,2,1,2,1,2,1,2,2,3,3,900.0
3313,1,74,2,1,1,1,1,1,1,2,6,3,903.3333129882812
3314,2,60,2,1,1,3,1,1,1,2,6,3,903.3333129882812
3315,2,61,2,1,2,3,1,1,2,2,3,3,900.0
3316,2,79,2,1,1,3,1,2,1,2,2,2,1500.0
3317,1,76,2,1,1,3,1,2,1,2,2,2,1500.0
3318,2,71,4,3,7,3,1,2,1,2,1,1,1400.0
3319,1,75,4,4,1,1,2,1,2,2,4,3,2250.0
3320,2,88,4,1,2,3,1,1,1,2,4,3,2750.0
3321,2,63,4,2,1,3,2,2,1,2,1,1,3900.0
3322,2,60,4,1,6,3,2,1,1,2,2,3,5700.0
3323,2,72,5,1,6,3,1,2,1,2,1,1,2980.0
3324,2,69,2,1,1,3,1,2,1,2,2,2,1800.0
3325,1,76,2,2,1,3,2,2,1,2,2,2,1800.0
3326,2,85,2,1,2,3,2,2,1,2,2,2,2266.5
3327,1,61,4,1,7,1,2,1,1,2,1,1,3200.0
3328,1,82,2,1,2,3,2,2,1,2,2,2,2266.5
3329,2,81,4,2,2,3,1,2,1,2,1,1,2400.0
3330,2,74,4,1,1,3,2,2,1,2,3,3,1766.6666259765625
3331,1,67,4,1,2,3,1,2,1,2,1,1,3450.0
3332,2,66,5,1,2,1,2,2,1,2,1,1,4600.0
3333,2,65,4,1,2,1,1,1,1,2,2,3,950.0
3334,1,66,2,1,2,3,2,1,1,2,4,3,2825.0
3335,2,80,4,1,1,3,1,1,1,2,2,3,3050.0
3336,2,70,4,3,1,3,1,1,1,2,5,3,960.0
3337,2,69,4,4,2,3,2,1,1,2,5,3,1320.0
3338,2,68,4,1,3,3,1,2,1,2,1,1,5250.0
3339,2,63,4,1,2,3,1,1,1,2,5,3,1040.0
3340,1,61,3,1,6,3,1,2,1,2,1,1,14100.0
3341,2,72,2,1,1,3,1,1,1,2,3,3,2083.333251953125
3342,1,66,2,1,2,3,2,1,1,2,3,3,2083.333251953125
3343,2,60,1,2,1,3,1,1,2,2,9,3,838.888916015625
3344,2,65,2,4,4,3,1,1,2,2,4,3,1437.5
3345,1,64,2,4,1,1,1,1,2,2,4,3,1437.5
3346,1,74,2,2,2,3,1,2,1,2,3,3,2897.0
3347,2,61,5,1,1,3,1,2,1,2,1,1,1600.0
3348,2,77,2,2,4,3,1,2,1,2,3,3,2897.0
3349,2,83,4,2,2,3,1,2,1,2,1,1,2400.0
3350,2,77,5,2,4,3,1,2,1,2,1,1,5100.0
3351,2,77,2,2,2,3,1,2,1,2,1,1,2400.0
3352,2,87,4,2,1,3,1,2,1,2,2,2,1700.0
3353,2,62,5,2,2,3,1,2,1,2,2,2,1700.0
3354,2,66,5,2,1,3,2,2,1,2,1,1,1400.0
3355,1,66,2,2,2,3,2,1,1,2,2,2,4321.5
3356,2,60,2,2,3,1,1,1,1,2,2,2,4321.5
3357,2,66,2,1,4,3,1,1,1,2,5,3,1820.0
3358,1,65,2,1,2,3,2,1,1,2,8,3,527.5
3359,1,69,2,1,2,3,1,1,1,2,5,3,1820.0
3360,2,80,4,3,4,3,1,2,1,2,1,1,4000.0
3361,2,82,4,3,2,3,2,2,1,2,1,1,3000.0
3362,2,83,4,2,2,3,1,2,1,2,1,1,1600.0
3363,2,84,5,1,2,3,1,2,1,2,1,1,4850.0
3364,2,79,2,2,6,3,2,2,1,2,2,2,5000.0
3365,1,64,2,2,1,3,1,1,1,2,3,3,333.3333435058594
3366,2,62,2,2,7,3,1,1,1,2,3,3,333.3333435058594
3367,2,62,2,1,2,3,1,1,1,2,3,3,533.3333129882811
3368,1,90,2,2,6,3,1,2,1,2,2,2,5000.0
3369,2,60,2,1,4,3,1,2,1,2,2,2,7500.0
3370,2,85,4,1,1,3,1,1,1,2,4,3,1262.5
3371,1,61,2,3,4,3,2,2,1,2,2,2,7500.0
3372,2,86,4,3,1,3,2,1,1,2,3,3,1666.6666259765625
3373,2,71,5,2,2,3,2,2,1,2,1,1,2500.0
3374,1,61,1,2,2,1,1,1,2,2,6,3,883.3333129882812
3375,2,87,4,3,1,3,1,2,1,2,1,1,3600.0
3376,1,63,2,1,2,1,1,1,2,2,2,3,2000.0
3377,2,63,5,1,2,3,1,1,1,2,4,3,1037.5
3378,1,62,5,1,4,1,1,1,2,2,1,1,1500.0
3379,1,62,2,1,3,1,2,1,1,2,2,2,5025.0
3380,2,74,2,1,1,3,1,1,1,2,4,3,1690.0
3381,2,67,2,4,2,3,1,1,1,2,3,3,1833.3333740234373
3382,1,67,1,5,3,1,2,1,1,2,3,3,2533.333251953125
3383,1,77,2,4,1,3,1,1,1,2,3,3,1833.3333740234373
3384,2,61,1,1,3,3,2,1,1,2,3,3,2533.333251953125
3385,2,88,4,1,2,3,1,1,1,2,2,3,1500.0
3386,1,80,2,3,2,3,2,2,1,2,2,2,1500.0
3387,1,66,2,1,3,3,1,2,1,2,2,2,1600.0
3388,2,77,1,1,3,3,1,1,1,2,2,3,825.0
3389,2,70,2,2,2,3,1,2,1,2,2,2,1500.0
3390,2,63,2,3,4,3,1,2,1,2,2,2,1600.0
3391,1,62,2,2,4,1,2,1,2,2,5,3,1280.0
3392,1,61,2,1,3,3,1,1,1,2,2,3,3190.0
3393,2,62,4,2,4,3,1,2,1,2,4,3,1045.0
3394,1,71,2,3,1,3,1,1,1,2,4,3,600.0
3395,2,91,4,2,2,3,2,2,1,2,4,3,1045.0
3396,2,73,3,1,4,3,2,1,1,2,3,3,3716.666748046875
3397,2,63,2,1,1,3,1,1,1,2,2,2,1735.0
3398,1,67,2,1,1,1,1,1,1,2,2,2,1735.0
3399,1,80,2,2,1,3,2,1,1,2,3,3,1433.3333740234375
3400,2,83,4,1,2,3,2,2,1,2,1,1,5200.0
3401,2,74,2,1,3,3,1,2,1,2,2,2,1650.0
3402,1,78,2,2,1,3,1,1,1,2,4,3,2227.5
3403,2,78,4,1,2,3,2,1,1,2,2,3,3550.0
3404,2,71,5,1,4,3,1,1,1,2,3,3,2766.666748046875
3405,2,72,2,1,1,3,1,1,1,2,4,3,2227.5
3406,2,86,3,2,7,3,2,2,1,2,1,1,2400.0
3407,2,77,4,1,2,3,2,2,1,2,1,1,3400.0
3408,2,68,5,1,2,3,1,1,1,2,4,3,637.5
3409,2,88,4,2,1,3,2,2,1,2,1,1,2500.0
3410,2,72,4,1,3,3,2,1,1,2,5,3,1600.0
3411,2,83,5,1,2,3,2,1,1,2,4,3,950.0
3412,1,62,1,1,3,1,1,1,1,2,4,3,950.0
3413,1,73,1,2,1,3,2,1,1,2,4,3,1270.0
3414,1,62,5,2,1,3,1,2,1,2,1,1,1800.0
3415,2,89,4,1,6,3,1,2,1,2,1,1,2400.0
3416,2,86,4,1,2,3,1,2,1,2,1,1,1600.0
3417,2,71,5,1,2,3,1,2,1,2,1,1,1250.0
3418,1,67,2,3,1,3,1,2,1,2,2,3,800.0
3419,2,63,4,3,1,3,1,1,1,2,2,3,875.0
3420,2,81,2,1,7,3,2,2,1,2,2,2,1600.0
3421,1,77,2,3,2,3,1,2,1,2,2,2,1600.0
3422,2,88,4,1,7,3,1,2,1,2,1,1,2000.0
3423,1,77,2,2,2,3,1,1,1,2,3,3,1900.0
3424,2,69,4,1,2,3,1,1,1,2,1,1,2100.0
3425,2,63,2,1,2,3,1,1,1,2,3,3,5300.0
3426,1,63,2,1,2,1,1,1,1,2,3,3,5300.0
3427,2,73,4,1,6,3,2,2,1,2,1,1,3200.0
3428,2,72,4,1,4,3,1,1,1,2,2,3,4700.0
3429,2,84,4,2,1,3,1,2,1,2,2,2,2700.0
3430,2,70,5,2,7,3,1,2,1,2,2,2,2700.0
3431,1,73,2,3,4,3,1,2,1,2,2,2,2100.0
3432,2,65,2,3,4,3,1,2,1,2,2,2,2100.0
3433,2,79,4,1,1,3,1,2,1,2,1,1,1900.0
3434,2,62,4,2,2,1,1,1,1,2,1,1,3600.0
3435,1,72,4,1,6,3,2,1,1,2,4,3,1600.0
3436,1,65,5,4,2,1,2,1,2,2,1,1,2000.0
3437,1,65,2,1,1,1,1,1,1,2,5,3,860.0
3438,1,80,4,1,2,3,2,2,1,2,2,3,1550.0
3439,2,82,4,3,1,3,1,1,1,2,5,3,850.0
3440,1,83,5,2,1,3,1,2,1,2,1,1,1800.0
3441,1,60,1,1,7,3,2,1,2,2,9,3,1329.5555419921875
3442,2,63,2,1,7,3,1,1,2,2,2,3,3500.0
3443,1,70,2,2,2,3,1,1,1,2,3,3,1806.6666259765625
3444,1,66,2,1,1,3,1,1,1,2,6,3,800.0
3445,2,64,2,1,1,3,1,1,1,2,6,3,800.0
3446,1,70,2,3,2,1,2,1,1,2,5,3,2860.0
3447,2,61,2,1,4,3,2,1,1,2,4,3,4025.0
3448,1,82,2,4,2,3,1,1,1,2,3,3,1700.0
3449,2,77,2,2,2,3,1,1,1,2,3,3,1700.0
3450,2,81,4,2,7,3,1,1,1,2,2,3,1525.0
3451,2,64,2,2,2,3,1,2,1,2,2,2,4200.0
3452,1,69,2,2,2,3,1,2,1,2,2,2,4200.0
3453,2,62,3,1,4,1,1,1,2,2,1,1,1200.0
3454,2,65,4,1,4,1,1,1,1,2,2,3,4000.0
3455,2,71,2,1,1,3,1,1,1,2,5,3,1200.0
3456,2,73,2,2,1,3,1,2,1,2,2,2,1340.0
3457,1,74,2,2,1,3,2,2,1,2,2,2,1340.0
3458,1,62,1,1,2,1,1,1,2,2,4,3,830.0
3459,2,64,3,2,4,3,2,1,1,2,2,3,1350.0
3460,1,77,2,1,2,3,1,1,1,2,5,3,1200.0
3461,1,63,1,2,1,1,2,1,2,2,3,3,500.0
3462,2,60,3,1,4,3,2,2,2,2,1,1,10000.0
3463,1,67,4,1,6,3,2,2,1,2,2,3,3500.0
3464,2,61,4,2,2,1,1,1,2,2,2,3,725.0
3465,2,70,2,2,1,1,1,2,1,2,2,2,2750.0
3466,1,76,2,2,3,1,2,2,1,2,2,2,2750.0
3467,1,64,1,1,1,3,2,1,1,2,10,3,680.0
3468,2,73,4,3,4,3,2,2,1,2,1,1,2300.0
3469,2,74,4,2,1,3,2,1,1,2,2,3,2650.0
3470,2,66,2,1,4,3,1,2,1,2,2,2,3250.0
3471,1,82,3,2,3,3,1,2,1,2,1,1,2780.0
3472,1,65,2,1,4,3,1,2,1,2,2,2,3250.0
3473,1,89,4,3,4,3,1,2,1,2,1,1,1750.0
3474,2,72,2,1,2,3,2,1,1,2,4,3,2050.0
3475,1,83,2,1,2,3,1,1,1,2,4,3,2050.0
3476,1,66,1,1,4,3,1,2,1,2,3,3,500.0
3477,2,65,2,3,3,3,2,2,1,2,2,2,2595.0
3478,2,63,2,2,4,3,2,1,1,2,3,3,6333.33349609375
3479,1,74,2,1,4,3,1,2,1,2,2,2,2595.0
3480,1,83,2,2,1,3,2,1,1,2,3,3,6333.33349609375
3481,2,60,2,1,6,1,1,1,1,2,2,2,7000.0
3482,2,79,4,1,1,3,1,1,1,2,2,3,3500.0
3483,1,65,2,3,1,3,1,1,1,2,2,3,2650.0
3484,1,61,1,2,1,3,1,1,1,2,10,3,524.5
3485,2,60,1,3,2,3,2,1,1,2,10,3,524.5
3486,1,66,2,2,2,1,1,1,1,2,3,3,2900.0
3487,2,78,2,3,1,3,1,2,1,2,2,2,3600.0
3488,1,89,2,1,1,3,1,2,1,2,2,2,3600.0
3489,1,60,2,1,6,1,1,1,2,2,2,3,3750.0
3490,2,74,4,1,4,3,1,1,1,2,3,3,1340.0
3491,2,79,4,1,1,3,2,1,1,2,3,3,2266.666748046875
3492,1,71,4,2,1,1,1,1,1,2,2,3,5100.0
3493,2,72,4,1,1,3,2,2,1,2,1,1,1800.0
3494,2,91,4,1,1,3,2,2,1,2,1,1,1400.0
3495,1,86,2,2,6,3,1,2,1,2,2,2,2800.0
3496,2,77,2,3,4,3,1,2,1,2,2,2,2800.0
3497,2,70,4,2,2,3,1,2,1,2,1,1,1520.0
3498,1,81,1,2,2,3,1,1,1,2,3,3,1506.6666259765625
3499,1,62,2,3,1,1,1,1,2,2,4,3,1050.0
3500,2,61,2,3,3,3,1,1,2,2,4,3,1050.0
3501,1,63,5,4,1,3,1,2,1,2,1,1,2000.0
3502,2,74,2,3,2,3,1,1,1,2,5,3,1400.0
3503,1,71,3,2,1,3,1,2,1,2,1,1,1600.0
3504,1,87,2,1,2,3,2,1,1,2,5,3,1400.0
3505,2,86,4,2,2,3,1,2,1,2,2,3,1150.0
3506,1,83,2,1,1,3,2,2,1,2,2,2,2400.0
3507,2,70,2,4,1,3,1,2,1,2,2,2,2550.0
3508,2,86,2,1,1,3,1,2,1,2,2,2,2400.0
3509,1,71,2,4,1,3,1,2,1,2,2,2,2550.0
3510,1,63,2,3,3,1,2,1,1,2,4,3,1317.5
3511,2,82,2,1,2,3,2,2,1,2,2,2,2800.0
3512,1,76,1,1,2,3,2,2,1,2,3,3,4766.66650390625
3513,2,65,4,2,1,3,1,2,1,2,1,1,1715.0
3514,2,71,1,2,3,3,1,2,1,2,3,3,4766.66650390625
3515,1,85,2,2,4,3,2,2,1,2,2,2,2800.0
3516,1,61,2,2,2,1,2,1,2,2,3,3,1100.0
3517,1,61,5,1,3,3,1,2,1,2,2,2,2775.0
3518,2,92,4,1,1,3,1,2,1,2,2,2,2775.0
3519,1,60,2,2,2,1,1,1,2,2,3,3,2406.666748046875
3520,2,89,4,1,6,3,2,2,1,2,1,1,5500.0
3521,1,68,2,2,4,3,1,1,1,2,5,3,1872.0
3522,1,64,2,1,4,1,2,2,1,2,3,3,5000.0
3523,1,62,2,1,1,1,1,1,1,2,4,3,1375.0
3524,2,80,2,2,2,3,1,1,1,2,3,3,2200.0
3525,2,66,1,3,4,3,2,1,1,2,8,3,1085.0
3526,2,65,4,1,2,3,1,1,1,2,8,3,655.0
3527,1,61,1,2,2,1,2,1,1,2,8,3,1085.0
3528,2,64,4,1,1,3,1,2,1,2,1,1,2200.0
3529,1,84,4,5,2,3,2,2,1,2,1,1,4800.0
3530,1,60,2,2,4,3,2,2,1,2,5,3,1000.0
3531,2,66,4,2,6,3,2,2,1,2,1,1,9000.0
3532,1,63,1,2,1,1,1,1,1,2,7,3,1185.7142333984375
3533,2,61,2,2,1,3,1,2,1,2,2,2,800.0
3534,2,75,5,2,7,3,1,2,1,2,1,1,1300.0
3535,2,81,4,1,1,3,1,1,1,2,3,3,1933.3333740234373
3536,2,60,2,2,4,1,1,1,1,2,2,2,2550.0
3537,1,66,2,3,4,1,2,1,1,2,2,2,2550.0
3538,2,62,2,1,6,1,1,1,2,2,3,3,833.3333129882812
3539,1,67,2,3,6,1,2,1,2,2,3,3,833.3333129882812
3540,1,63,2,1,3,3,2,1,1,2,4,3,1700.0
3541,2,63,2,1,2,3,2,1,1,2,4,3,1700.0
3542,2,65,3,1,6,3,1,1,1,2,2,3,1200.0
3543,2,67,2,3,1,3,1,1,1,2,3,3,2983.333251953125
3544,1,72,2,2,1,3,1,1,1,2,3,3,2944.0
3545,2,70,2,2,1,3,2,1,1,2,3,3,2944.0
3546,1,72,2,1,1,3,1,1,1,2,3,3,2983.333251953125
3547,1,72,2,1,2,3,1,1,1,2,6,3,1193.3333740234375
3548,1,74,2,3,1,1,1,1,1,2,2,2,3100.0
3549,1,61,2,2,1,1,2,1,2,2,2,3,1790.0
3550,2,73,2,3,1,1,2,1,1,2,2,2,3100.0
3551,1,63,1,1,6,1,1,1,2,2,2,3,500.0
3552,2,65,2,1,4,3,1,1,2,2,2,2,7500.0
3553,2,72,2,2,6,3,1,2,1,2,3,3,2250.0
3554,1,74,2,2,3,3,2,2,1,2,3,3,2250.0
3555,1,65,2,1,6,1,2,1,2,2,2,2,7500.0
3556,1,69,2,1,2,3,2,1,1,2,3,3,3016.666748046875
3557,1,83,2,3,7,3,1,2,1,2,2,2,1800.0
3558,2,73,2,2,1,3,1,2,1,2,2,2,1800.0
3559,2,80,2,3,2,3,2,2,1,2,2,2,2000.0
3560,1,71,2,5,3,3,2,2,1,2,2,2,2000.0
3561,2,70,4,1,6,3,1,1,1,2,5,3,3200.0
3562,1,75,5,1,7,3,2,1,1,2,5,3,456.0
3563,2,71,5,1,1,3,1,2,1,2,1,1,1200.0
3564,1,62,2,3,2,1,2,1,1,2,4,3,7625.0
3565,1,81,4,1,1,3,2,1,1,2,3,3,2000.0
3566,2,64,2,1,7,1,2,1,2,2,2,3,700.0
3567,1,61,2,3,6,1,2,1,2,2,2,3,5750.0
3568,2,61,2,2,3,1,1,1,2,2,3,2,3333.333251953125
3569,2,77,4,1,2,3,2,1,1,2,2,3,3700.0
3570,1,68,5,2,1,3,1,1,1,2,4,3,1060.0
3571,2,61,4,2,1,3,1,1,1,2,4,3,1060.0
3572,1,65,1,1,1,3,1,1,1,2,5,3,1340.0
3573,2,66,2,2,1,3,1,2,1,2,2,2,2100.0
3574,1,74,2,2,1,3,2,2,1,2,2,2,2100.0
3575,2,72,5,1,4,3,1,2,1,2,5,2,1506.0
3576,1,61,5,1,4,3,2,2,1,2,5,2,1506.0
3577,1,70,2,1,5,3,2,2,1,2,2,2,3225.0
3578,2,67,2,3,4,3,2,2,1,2,2,2,3225.0
3579,2,69,2,1,2,3,2,2,1,2,2,2,1800.0
3580,2,82,4,1,1,3,1,1,1,2,6,3,3783.333251953125
3581,1,68,2,1,2,3,2,2,1,2,2,2,1800.0
3582,2,63,5,1,4,3,2,2,1,2,5,2,1506.0
3583,1,82,4,3,2,3,2,2,1,2,1,1,2300.0
3584,1,78,5,1,4,3,2,2,1,2,5,2,1506.0
3585,2,67,1,2,3,3,1,1,1,2,3,3,3400.0
3586,2,67,4,1,6,1,2,1,1,2,2,3,3650.0
3587,1,69,2,1,1,3,2,2,1,2,2,2,800.0
3588,1,82,2,1,2,3,1,2,1,2,2,2,1200.0
3589,1,60,2,1,4,1,2,1,2,2,2,3,2900.0
3590,2,70,4,2,3,3,2,1,1,2,4,3,1750.0
3591,2,80,2,3,1,3,2,2,1,2,2,2,1200.0
3592,2,61,3,2,5,1,1,1,2,2,2,3,3950.0
3593,2,72,5,2,4,3,1,2,1,2,2,2,5000.0
3594,1,78,2,2,2,3,1,2,1,2,3,3,1466.6666259765625
3595,2,76,2,2,4,3,1,2,1,2,2,2,4350.0
3596,2,71,4,1,2,3,2,1,1,2,5,3,2057.0
3597,2,74,2,2,1,3,1,2,1,2,3,3,1466.6666259765625
3598,1,82,2,2,2,3,1,2,1,2,2,2,4350.0
3599,2,61,2,1,2,3,2,1,1,2,2,2,1170.0
3600,1,74,2,1,2,3,1,2,1,2,2,3,2250.0
3601,2,60,4,2,1,3,1,1,1,2,5,3,680.0
3602,2,78,4,1,6,3,2,2,1,2,1,1,2800.0
3603,1,66,2,1,2,3,2,1,1,2,2,2,1170.0
3604,2,69,4,2,2,1,1,2,1,2,7,3,705.7142944335938
3605,2,77,4,1,1,3,2,1,1,2,2,3,1495.0
3606,1,64,3,1,2,1,1,1,2,2,1,1,2800.0
3607,2,60,4,1,2,3,1,1,1,2,4,3,4500.0
3608,1,67,1,4,2,3,1,1,1,2,4,3,1075.0
3609,1,69,2,1,4,3,2,2,1,2,2,2,2250.0
3610,1,75,4,2,2,3,2,1,1,2,2,3,870.0
3611,2,62,2,1,6,3,2,2,1,2,2,2,2250.0
3612,2,79,2,2,4,3,1,2,1,2,2,2,2900.0
3613,2,71,5,1,2,3,2,2,1,2,1,1,2400.0
3614,2,66,2,1,2,3,2,2,1,2,3,3,3266.666748046875
3615,1,68,2,1,2,3,1,2,1,2,3,3,3266.666748046875
3616,2,67,2,3,6,3,1,2,1,2,2,2,3000.0
3617,2,61,4,1,4,3,1,1,1,2,6,3,2350.0
3618,1,62,2,3,4,3,2,1,1,2,4,3,3225.0
3619,2,81,4,2,2,3,1,2,1,2,3,3,1533.3333740234375
3620,2,83,4,1,2,3,2,1,1,2,6,3,2350.0
3621,1,60,2,2,5,1,2,1,2,2,3,2,3333.333251953125
3622,1,79,4,1,2,3,2,1,1,2,7,3,2628.571533203125
3623,2,75,4,4,1,3,1,2,1,2,1,1,2500.0
3624,1,83,2,1,1,3,2,1,1,2,4,3,2075.0
3625,2,80,2,1,1,3,2,1,1,2,4,3,2075.0
3626,2,61,4,1,2,3,2,1,1,2,4,3,2075.0
3627,1,68,3,3,6,3,2,2,1,2,1,1,2000.0
3628,1,66,2,4,1,3,1,1,1,2,5,3,1050.0
3629,2,62,4,1,2,3,2,2,1,2,1,1,1700.0
3630,1,63,4,1,2,3,2,2,1,2,2,3,1500.0
3631,2,60,3,2,6,1,1,1,2,2,1,1,6300.0
3632,2,72,4,3,2,3,1,1,1,2,3,3,2600.0
3633,2,84,4,2,5,3,2,2,1,2,1,1,6000.0
3634,2,68,1,1,1,3,1,1,1,2,3,3,2266.666748046875
3635,2,60,3,1,6,1,2,1,1,2,2,2,5910.0
3636,1,62,1,1,1,1,2,1,1,2,3,3,2266.666748046875
3637,2,84,4,3,2,1,2,1,1,2,2,2,5910.0
3638,2,80,4,2,2,3,1,1,1,2,5,3,880.0
3639,1,91,2,2,2,3,1,2,1,2,2,2,4200.0
3640,2,82,4,1,4,3,1,2,1,2,1,1,1300.0
3641,2,64,4,2,1,3,2,1,1,2,5,3,984.4000244140624
3642,2,85,2,2,1,3,2,2,1,2,2,2,1800.0
3643,1,85,2,2,1,3,2,2,1,2,2,2,1800.0
3644,2,60,5,1,6,1,1,1,2,2,2,3,7350.0
3645,1,74,2,1,2,1,2,1,1,2,2,2,3158.0
3646,2,62,2,1,1,3,1,2,1,2,2,2,1900.0
3647,2,68,2,1,2,3,2,1,1,2,2,2,3158.0
3648,1,64,2,1,1,3,1,2,1,2,2,2,1900.0
3649,2,81,4,2,7,3,1,1,1,2,6,3,466.6666564941406
3650,1,75,2,2,2,3,1,1,1,2,4,3,1975.0
3651,2,76,4,1,3,3,1,2,1,2,1,1,2400.0
3652,1,61,2,1,2,1,2,1,2,2,2,3,7000.0
3653,2,66,4,1,2,3,1,1,1,2,5,3,4300.0
3654,2,74,5,1,2,3,1,1,1,2,9,3,1321.6666259765625
3655,2,82,4,3,1,3,1,1,1,2,4,3,1975.0
3656,2,81,4,2,2,3,2,1,1,2,3,3,3566.666748046875
3657,2,85,3,3,1,3,1,1,2,2,6,3,336.6666564941406
3658,1,68,2,3,1,3,1,1,1,2,3,3,1300.0
3659,1,79,2,3,1,3,1,1,1,2,5,3,2043.199951171875
3660,1,69,2,2,2,3,1,2,1,2,2,2,1650.0
3661,2,65,2,2,2,3,1,2,1,2,2,2,1650.0
3662,2,75,3,2,7,3,2,2,1,2,1,1,2270.0
3663,2,87,2,1,1,3,2,1,1,2,3,3,1566.6666259765625
3664,1,80,2,1,1,3,1,1,1,2,3,3,1566.6666259765625
3665,2,82,4,2,2,3,1,2,1,2,2,3,1050.0
3666,2,75,3,1,3,3,1,1,1,2,3,3,2400.0
3667,2,72,5,1,2,3,1,2,1,2,2,2,1600.0
3668,1,60,1,1,4,1,1,1,2,2,2,3,1040.0
3669,2,61,2,3,1,3,1,2,1,2,2,2,1950.0
3670,1,70,2,2,2,3,2,2,1,2,2,2,1950.0
3671,2,72,1,3,7,3,1,1,1,2,3,3,2166.666748046875
3672,1,71,2,1,6,3,1,2,1,2,3,3,2733.333251953125
3673,2,69,4,2,2,3,1,1,1,2,3,3,1033.3333740234377
3674,2,75,2,2,4,3,1,1,1,2,3,2,2000.0
3675,1,75,2,2,2,3,2,1,1,2,3,2,2000.0
3676,1,80,2,1,5,3,2,1,1,2,4,3,2300.0
3677,2,78,2,3,2,3,2,1,1,2,4,3,2300.0
3678,2,61,4,2,1,2,2,1,2,2,2,3,400.0
3679,1,63,3,2,1,1,2,1,2,2,2,3,2625.0
3680,2,73,4,2,2,3,2,2,1,2,4,3,1187.5
3681,1,71,2,3,1,3,1,2,1,2,3,3,933.3333129882812
3682,2,66,3,4,4,3,1,1,2,2,6,3,1033.3333740234377
3683,2,79,2,3,1,3,2,2,1,2,3,3,933.3333129882812
3684,2,60,3,2,2,3,1,2,1,2,2,2,900.0
3685,1,62,3,1,1,3,2,2,1,2,2,2,900.0
3686,1,71,4,3,2,3,2,1,1,2,2,3,5400.0
3687,1,68,2,1,2,1,2,1,2,2,5,3,1440.0
3688,1,75,2,2,2,3,1,2,1,2,2,2,2850.0
3689,2,74,2,1,2,3,1,2,1,2,2,2,2850.0
3690,2,60,2,1,1,1,1,1,2,2,5,3,1440.0
3691,1,82,5,1,2,3,1,2,1,2,1,1,1200.0
3692,2,60,2,3,2,3,1,1,1,2,4,3,8250.0
3693,1,79,4,1,2,3,1,2,1,2,2,3,900.0
3694,1,72,3,1,5,3,2,2,1,2,1,1,2000.0
3695,2,66,3,2,2,3,2,2,1,2,2,3,1135.0
3696,2,60,2,3,2,1,1,1,2,2,4,3,4500.0
